account_id,bureau_pull_date,credit_score_current,credit_score_3m_ago,credit_score_6m_ago,active_loan_count,total_outstanding_all_lenders,missed_payments_other_lenders_6m,worst_dpd_12m,hard_enquiries_30d,hard_enquiries_60d,hard_enquiries_90d,new_accounts_opened_6m,credit_utilisation_ratio,writeoff_or_settled_flag
ACC_02947,2024-12-01,675,668,643,2,775305,1,71,2,3,4,3,,False
ACC_02948,2024-01-01,600,576,552,5,611836,1,5,2,3,4,0,,False
ACC_02948,2024-06-01,595,574,562,2,263110,1,78,2,2,3,1,,False
ACC_02948,2024-12-01,547,539,511,2,240775,3,81,1,3,5,1,,False
ACC_02949,2024-01-01,745,752,759,2,2255580,0,0,0,0,0,0,,False
ACC_02949,2024-06-01,757,765,775,2,1794134,0,0,0,0,0,0,,False
ACC_02949,2024-12-01,759,757,756,3,3435398,0,0,0,0,0,0,,False
ACC_02950,2024-01-01,609,597,592,3,1063521,1,15,2,2,4,1,,False
ACC_02950,2024-06-01,572,557,545,4,1686574,1,69,3,5,7,3,,False
ACC_02950,2024-12-01,541,518,505,5,1834210,1,36,2,3,5,2,,True
ACC_02951,2024-01-01,771,781,785,2,9991580,0,0,0,0,0,0,,False
ACC_02951,2024-06-01,785,784,780,3,22339677,0,0,0,0,0,0,,False
ACC_02951,2024-12-01,780,788,790,1,4835277,0,0,0,0,0,0,,False
ACC_02952,2024-01-01,753,757,753,2,420568,0,0,0,0,0,0,,False
ACC_02952,2024-06-01,767,770,775,2,472210,0,0,0,0,0,0,,False
ACC_02952,2024-12-01,766,766,764,2,368778,0,0,0,0,0,0,,False
ACC_02953,2024-01-01,760,762,772,2,1922716,0,0,0,0,0,0,,False
ACC_02953,2024-06-01,778,778,784,2,1251121,0,0,0,0,0,0,,False
ACC_02953,2024-12-01,779,785,793,3,3349228,0,0,0,0,0,0,,False
ACC_02954,2024-01-01,745,742,750,1,1648850,0,0,0,0,0,0,,False
ACC_02954,2024-06-01,757,759,754,3,8101578,0,0,0,0,0,0,,False
ACC_02954,2024-12-01,760,764,760,3,4824912,0,0,0,0,0,0,,False
ACC_02955,2024-01-01,796,806,808,3,495588,0,0,0,0,0,0,,False
ACC_02955,2024-06-01,801,804,806,1,236611,0,0,0,0,0,0,,False
ACC_02955,2024-12-01,809,809,805,3,453091,0,0,0,0,0,0,,False
ACC_02956,2024-01-01,638,613,605,3,632519,1,4,2,3,4,1,,False
ACC_02956,2024-06-01,626,602,595,4,1086305,0,30,0,0,1,1,,False
ACC_02956,2024-12-01,584,578,565,3,668804,3,84,1,1,2,2,,False
ACC_02957,2024-01-01,789,798,808,3,798717,0,0,0,0,0,0,,False
ACC_02957,2024-06-01,794,790,791,3,1197776,0,0,0,0,0,0,,False
ACC_02957,2024-12-01,804,805,805,3,751186,0,0,0,0,0,0,,False
ACC_02958,2024-01-01,755,753,753,1,285747,0,0,0,0,0,0,,False
ACC_02958,2024-06-01,767,763,768,1,197403,0,0,0,0,0,0,,False
ACC_02958,2024-12-01,765,773,776,3,856952,0,0,0,0,0,0,,False
ACC_02959,2024-01-01,681,687,689,3,191023,0,0,0,0,0,0,,False
ACC_02959,2024-06-01,700,701,696,1,48970,0,0,0,0,0,0,,False
ACC_02959,2024-12-01,658,652,634,3,207928,1,61,2,2,4,3,,False
ACC_02960,2024-01-01,777,776,783,2,550222,0,0,0,0,0,0,,False
ACC_02960,2024-06-01,778,775,782,1,410177,0,0,0,0,0,0,,False
ACC_02960,2024-12-01,787,796,798,2,783274,0,0,0,0,0,0,,False
ACC_02961,2024-01-01,750,760,765,1,1411799,0,0,0,0,0,0,,False
ACC_02961,2024-06-01,759,765,767,1,1223507,0,0,0,0,0,0,,False
ACC_02961,2024-12-01,765,771,780,3,3583493,0,0,0,0,0,0,,False
ACC_02962,2024-01-01,780,777,772,1,637633,0,0,0,0,0,0,,False
ACC_02962,2024-06-01,799,807,808,1,765134,0,0,0,0,0,0,,False
ACC_02962,2024-12-01,805,807,805,3,1457346,0,0,0,0,0,0,,False
ACC_02963,2024-01-01,745,745,751,2,301773,0,0,0,0,0,0,,False
ACC_02963,2024-06-01,751,755,757,2,284739,0,0,0,0,0,0,,False
ACC_02963,2024-12-01,760,760,755,1,134285,0,0,0,0,0,0,,False
ACC_02964,2024-01-01,693,696,703,1,139658,0,0,0,0,0,0,0.34,False
ACC_02964,2024-06-01,702,704,702,3,351437,0,0,0,0,0,0,0.23,False
ACC_02964,2024-12-01,669,661,634,2,314821,2,61,3,5,6,2,0.15,False
ACC_02965,2024-01-01,745,755,759,2,2021148,0,0,0,0,0,0,,False
ACC_02965,2024-06-01,754,757,758,1,916036,0,0,0,0,0,0,,False
ACC_02965,2024-12-01,754,754,760,3,3402005,0,0,0,0,0,0,,False
ACC_02966,2024-01-01,676,677,672,3,9576958,0,0,0,0,0,0,,False
ACC_02966,2024-06-01,690,697,705,3,8889116,0,0,0,0,0,0,,False
ACC_02966,2024-12-01,621,607,586,4,12406331,2,88,3,4,5,3,,False
ACC_02967,2024-01-01,687,688,697,3,358787,0,0,0,0,0,0,0.28,False
ACC_02967,2024-06-01,691,701,710,3,327264,0,0,0,0,0,0,0.32,False
ACC_02967,2024-12-01,657,651,635,3,330034,2,50,3,4,4,1,0.23,False
ACC_02968,2024-01-01,760,763,759,3,5708549,0,0,0,0,0,0,,False
ACC_02968,2024-06-01,779,779,783,2,2654886,0,0,0,0,0,0,,False
ACC_02968,2024-12-01,775,785,780,1,1812555,0,0,0,0,0,0,,False
ACC_02969,2024-01-01,775,785,795,2,87825,0,0,0,0,0,0,,False
ACC_02969,2024-06-01,779,777,774,1,37051,0,0,0,0,0,0,,False
ACC_02969,2024-12-01,786,782,788,3,106741,0,0,0,0,0,0,,False
ACC_02970,2024-01-01,659,639,624,4,1035563,0,22,0,1,1,0,,False
ACC_02970,2024-06-01,644,631,609,4,706295,1,71,1,1,1,2,,False
ACC_02970,2024-12-01,593,583,573,2,366936,1,75,2,2,2,1,,True
ACC_02971,2024-01-01,638,618,612,3,7052637,1,1,1,1,2,0,,False
ACC_02971,2024-06-01,612,591,586,4,9275470,1,77,1,1,3,1,,False
ACC_02971,2024-12-01,573,564,536,2,4869872,1,84,4,6,6,3,,True
ACC_02972,2024-01-01,713,718,728,2,516759,0,0,0,0,0,0,,False
ACC_02972,2024-06-01,697,706,710,3,588336,0,0,0,0,0,0,,False
ACC_02972,2024-12-01,653,636,623,3,716912,2,74,3,3,5,1,,False
ACC_02973,2024-01-01,771,773,770,3,3374560,0,0,0,0,0,0,,False
ACC_02973,2024-06-01,784,781,791,3,2902460,0,0,0,0,0,0,,False
ACC_02973,2024-12-01,784,787,783,3,3605004,0,0,0,0,0,0,,False
ACC_02974,2024-01-01,748,747,750,3,6627382,0,0,0,0,0,0,,False
ACC_02974,2024-06-01,760,768,764,1,2444373,0,0,0,0,0,0,,False
ACC_02974,2024-12-01,763,758,768,2,3894581,0,0,0,0,0,0,,False
ACC_02975,2024-01-01,759,766,772,3,1683729,0,0,0,0,0,0,,False
ACC_02975,2024-06-01,770,765,760,1,320745,0,0,0,0,0,0,,False
ACC_02975,2024-12-01,778,786,785,3,1190572,0,0,0,0,0,0,,False
ACC_02976,2024-01-01,686,691,697,3,1073697,0,0,0,0,0,0,,False
ACC_02976,2024-06-01,691,688,684,1,312523,0,0,0,0,0,0,,False
ACC_02976,2024-12-01,656,641,633,3,1451502,1,41,4,6,7,2,,False
ACC_02977,2024-01-01,696,698,705,1,285842,0,0,0,0,0,0,,False
ACC_02977,2024-06-01,707,713,719,3,1182604,0,0,0,0,0,0,,False
ACC_02977,2024-12-01,677,655,632,4,1746063,2,50,3,3,5,1,,False
ACC_02978,2024-01-01,704,711,716,2,470890,0,0,0,0,0,0,,False
ACC_02978,2024-06-01,713,709,709,2,445273,0,0,0,0,0,0,,False
ACC_02978,2024-12-01,672,656,647,2,320055,1,62,2,2,3,2,,False
ACC_02979,2024-01-01,768,772,781,2,113938,0,0,0,0,0,0,,False
ACC_02979,2024-06-01,775,776,780,2,175603,0,0,0,0,0,0,,False
ACC_02979,2024-12-01,787,790,790,2,119629,0,0,0,0,0,0,,False
ACC_02980,2024-01-01,757,752,762,3,2032259,0,0,0,0,0,0,,False
ACC_02980,2024-06-01,768,772,776,1,1110466,0,0,0,0,0,0,,False
ACC_02980,2024-12-01,777,781,788,2,1522386,0,0,0,0,0,0,,False
ACC_02981,2024-01-01,694,698,703,3,1110717,0,0,0,0,0,0,,False
ACC_02981,2024-06-01,713,709,705,3,1549920,0,0,0,0,0,0,,False
ACC_02981,2024-12-01,637,623,598,3,1260791,3,55,3,3,4,3,,False
ACC_02982,2024-01-01,626,606,600,4,394301,0,0,1,3,5,1,0.23,False
ACC_02982,2024-06-01,623,606,592,5,713920,1,48,1,1,1,1,0.31,False
ACC_02982,2024-12-01,567,560,547,4,379574,2,41,2,2,4,2,0.19,False
ACC_02983,2024-01-01,638,630,608,5,484408,1,13,2,4,4,1,,False
ACC_02983,2024-06-01,631,617,605,4,469792,1,2,0,2,4,1,,False
ACC_02983,2024-12-01,577,569,553,4,315607,1,50,1,1,3,1,,False
ACC_02984,2024-01-01,640,616,603,5,1579234,1,28,2,4,5,1,,False
ACC_02984,2024-06-01,629,615,597,3,896202,2,75,1,3,3,1,,False
ACC_02984,2024-12-01,576,552,542,5,941900,3,54,3,4,6,2,,False
ACC_02985,2024-01-01,747,750,745,2,1068538,0,0,0,0,0,0,,False
ACC_02985,2024-06-01,749,753,748,1,768966,0,0,0,0,0,0,,False
ACC_02985,2024-12-01,756,754,762,2,1339206,0,0,0,0,0,0,,False
ACC_02986,2024-01-01,772,782,785,1,51601,0,0,0,0,0,0,,False
ACC_02986,2024-06-01,781,786,793,1,78392,0,0,0,0,0,0,,False
ACC_02986,2024-12-01,786,786,792,3,171107,0,0,0,0,0,0,,False
ACC_02987,2024-01-01,611,592,577,4,950362,1,23,2,2,2,0,,False
ACC_02987,2024-06-01,610,586,573,2,316457,1,28,2,2,4,0,,False
ACC_02987,2024-12-01,556,543,524,5,827074,2,70,4,5,5,2,,False
ACC_02988,2024-01-01,742,747,755,1,347207,0,0,0,0,0,0,,False
ACC_02988,2024-06-01,756,763,766,1,482953,0,0,0,0,0,0,,False
ACC_02988,2024-12-01,757,766,768,2,715761,0,0,0,0,0,0,,False
ACC_02989,2024-01-01,788,783,788,3,739668,0,0,0,0,0,0,,False
ACC_02989,2024-06-01,798,795,805,1,178608,0,0,0,0,0,0,,False
ACC_02989,2024-12-01,804,800,805,3,799951,0,0,0,0,0,0,,False
ACC_02990,2024-01-01,670,652,624,4,11540877,0,25,0,0,0,1,,False
ACC_02990,2024-06-01,635,612,591,2,4623904,2,40,1,3,3,2,,False
ACC_02990,2024-12-01,606,590,570,3,5712271,3,72,2,2,4,2,,False
ACC_02991,2024-01-01,729,725,724,2,226491,0,0,0,0,0,0,,False
ACC_02991,2024-06-01,742,739,743,3,484268,0,0,0,0,0,0,,False
ACC_02991,2024-12-01,708,695,665,2,242539,2,49,1,3,3,3,,False
ACC_02992,2024-01-01,729,727,725,1,314298,0,0,0,0,0,0,,False
ACC_02992,2024-06-01,739,743,740,3,1002139,0,0,0,0,0,0,,False
ACC_02992,2024-12-01,666,655,646,3,799782,2,63,1,2,3,2,,True
ACC_02993,2024-01-01,685,685,687,1,76360,0,0,0,0,0,0,,False
ACC_02993,2024-06-01,691,692,695,3,195606,0,0,0,0,0,0,,False
ACC_02993,2024-12-01,650,627,609,3,135901,1,60,2,4,6,2,,False
ACC_02994,2024-01-01,763,773,778,1,129569,0,0,0,0,0,0,,False
ACC_02994,2024-06-01,773,769,768,2,252050,0,0,0,0,0,0,,False
ACC_02994,2024-12-01,782,780,780,3,395310,0,0,0,0,0,0,,False
ACC_02995,2024-01-01,650,636,612,3,685616,1,0,1,3,4,0,,False
ACC_02995,2024-06-01,620,602,590,5,1144818,2,71,1,2,4,2,,False
ACC_02995,2024-12-01,590,574,548,5,1017127,2,32,1,1,2,1,,True
ACC_02996,2024-01-01,757,753,757,1,578808,0,0,0,0,0,0,,False
ACC_02996,2024-06-01,766,775,776,2,1088302,0,0,0,0,0,0,,False
ACC_02996,2024-12-01,778,786,786,3,1857238,0,0,0,0,0,0,,False
ACC_02997,2024-01-01,699,697,698,2,401805,0,0,0,0,0,0,,False
ACC_02997,2024-06-01,685,689,697,2,510925,0,0,0,0,0,0,,False
ACC_02997,2024-12-01,635,614,593,3,751650,1,31,3,5,7,3,,False
ACC_02998,2024-01-01,782,782,781,1,114107,0,0,0,0,0,0,,False
ACC_02998,2024-06-01,798,793,797,2,264863,0,0,0,0,0,0,,False
ACC_02998,2024-12-01,802,801,798,3,420064,0,0,0,0,0,0,,False
ACC_02999,2024-01-01,796,794,802,3,21958495,0,0,0,0,0,0,,False
ACC_02999,2024-06-01,806,809,807,1,7148030,0,0,0,0,0,0,,False
ACC_02999,2024-12-01,807,812,815,1,6847129,0,0,0,0,0,0,,False
ACC_03000,2024-01-01,721,721,719,3,3634358,0,0,0,0,0,0,,False
ACC_03000,2024-06-01,725,720,719,2,1304854,0,0,0,0,0,0,,False
ACC_03000,2024-12-01,657,637,610,2,2289715,2,38,1,2,4,2,,False
ACC_03001,2024-01-01,689,692,699,3,1555574,0,0,0,0,0,0,,False
ACC_03001,2024-06-01,677,681,688,1,373203,0,0,0,0,0,0,,False
ACC_03001,2024-12-01,625,610,605,5,2667520,1,50,1,1,3,1,,False
ACC_03002,2024-01-01,679,686,691,1,444576,0,0,0,0,0,0,,False
ACC_03002,2024-06-01,683,693,699,1,329781,0,0,0,0,0,0,,False
ACC_03002,2024-12-01,651,638,630,3,1126401,2,82,1,1,2,2,,False
ACC_03003,2024-01-01,624,601,581,5,2242959,1,6,1,2,2,1,,False
ACC_03003,2024-06-01,614,607,591,5,1762861,3,49,2,4,5,3,,False
ACC_03003,2024-12-01,571,559,532,3,1177030,2,56,1,2,2,3,,False
ACC_03004,2024-01-01,772,769,771,1,447899,0,0,0,0,0,0,,False
ACC_03004,2024-06-01,778,773,772,3,1332554,0,0,0,0,0,0,,False
ACC_03004,2024-12-01,781,791,787,3,1290228,0,0,0,0,0,0,,False
ACC_03005,2024-01-01,648,639,613,4,12155512,0,8,2,4,5,1,,False
ACC_03005,2024-06-01,617,612,601,4,6868432,1,81,2,2,4,2,,False
ACC_03005,2024-12-01,590,578,571,4,7084075,2,64,4,5,6,1,,False
ACC_03006,2024-01-01,762,761,770,1,250322,0,0,0,0,0,0,,False
ACC_03006,2024-06-01,768,774,772,3,485031,0,0,0,0,0,0,,False
ACC_03006,2024-12-01,772,773,772,1,200964,0,0,0,0,0,0,,False
ACC_03007,2024-01-01,616,610,586,5,1071327,0,28,2,3,5,1,,False
ACC_03007,2024-06-01,604,588,580,2,616331,3,32,0,2,3,2,,False
ACC_03007,2024-12-01,562,550,532,4,1372405,3,78,3,3,4,1,,False
ACC_03008,2024-01-01,722,729,729,3,5107241,0,0,0,0,0,0,,False
ACC_03008,2024-06-01,732,738,743,2,2690386,0,0,0,0,0,0,,False
ACC_03008,2024-12-01,669,648,619,3,5284485,2,53,1,3,4,3,,False
ACC_03009,2024-01-01,654,635,612,2,800021,0,19,2,2,3,0,,False
ACC_03009,2024-06-01,646,633,612,3,986349,1,60,2,4,6,2,,False
ACC_03009,2024-12-01,596,583,562,3,988651,1,38,4,4,6,3,,False
ACC_03010,2024-01-01,680,689,689,3,331013,0,0,0,0,0,0,,False
ACC_03010,2024-06-01,688,698,707,1,91422,0,0,0,0,0,0,,False
ACC_03010,2024-12-01,650,645,639,5,467135,2,90,3,5,6,3,,False
ACC_03011,2024-01-01,603,597,581,3,308774,0,30,1,1,1,1,,False
ACC_03011,2024-06-01,597,588,579,4,483383,1,13,0,0,2,0,,False
ACC_03011,2024-12-01,550,529,507,4,441590,1,90,1,3,5,3,,False
ACC_03012,2024-01-01,640,621,607,2,37945,1,5,2,3,3,1,,False
ACC_03012,2024-06-01,604,579,560,3,78181,1,78,1,1,1,1,,False
ACC_03012,2024-12-01,580,560,543,5,154781,3,55,4,6,6,3,,True
ACC_03013,2024-01-01,803,802,801,3,2450597,0,0,0,0,0,0,,False
ACC_03013,2024-06-01,811,812,811,2,1149405,0,0,0,0,0,0,,False
ACC_03013,2024-12-01,819,820,825,3,2987616,0,0,0,0,0,0,,False
ACC_03014,2024-01-01,685,684,683,1,753784,0,0,0,0,0,0,,False
ACC_03014,2024-06-01,672,673,683,1,636302,0,0,0,0,0,0,,False
ACC_03014,2024-12-01,621,615,590,5,3608129,2,55,1,3,5,1,,True
ACC_03015,2024-01-01,695,692,697,1,189190,0,0,0,0,0,0,,False
ACC_03015,2024-06-01,705,704,707,3,613098,0,0,0,0,0,0,,False
ACC_03015,2024-12-01,661,654,628,4,690694,2,79,2,3,4,3,,False
ACC_03016,2024-01-01,785,785,790,3,5452723,0,0,0,0,0,0,,False
ACC_03016,2024-06-01,797,803,809,2,6321996,0,0,0,0,0,0,,False
ACC_03016,2024-12-01,802,806,813,1,1730407,0,0,0,0,0,0,,False
ACC_03017,2024-01-01,775,785,786,3,332057,0,0,0,0,0,0,0.34,False
ACC_03017,2024-06-01,783,790,799,2,220627,0,0,0,0,0,0,0.2,False
ACC_03017,2024-12-01,789,792,798,3,291712,0,0,0,0,0,0,0.14,False
ACC_03018,2024-01-01,752,755,752,2,225960,0,0,0,0,0,0,0.35,False
ACC_03018,2024-06-01,769,771,775,1,134862,0,0,0,0,0,0,0.16,False
ACC_03018,2024-12-01,775,780,786,3,393765,0,0,0,0,0,0,0.15,False
ACC_03019,2024-01-01,796,799,800,2,1094443,0,0,0,0,0,0,,False
ACC_03019,2024-06-01,805,814,820,2,1319751,0,0,0,0,0,0,,False
ACC_03019,2024-12-01,814,822,819,2,1382459,0,0,0,0,0,0,,False
ACC_03020,2024-01-01,612,595,587,4,230652,0,8,1,2,2,0,0.19,False
ACC_03020,2024-06-01,606,590,578,4,328364,3,89,0,0,0,3,0.39,False
ACC_03020,2024-12-01,555,549,535,5,409606,2,70,4,5,6,1,0.18,False
ACC_03021,2024-01-01,730,737,738,2,523436,0,0,0,0,0,0,,False
ACC_03021,2024-06-01,743,742,743,1,215038,0,0,0,0,0,0,,False
ACC_03021,2024-12-01,706,682,662,4,1145067,1,38,2,3,4,1,,False
ACC_03022,2024-01-01,777,778,778,2,1153360,0,0,0,0,0,0,,False
ACC_03022,2024-06-01,788,783,783,1,682527,0,0,0,0,0,0,,False
ACC_03022,2024-12-01,790,785,789,3,2023510,0,0,0,0,0,0,,False
ACC_03023,2024-01-01,694,694,696,3,5216321,0,0,0,0,0,0,,False
ACC_03023,2024-06-01,694,700,710,2,4611781,0,0,0,0,0,0,,False
ACC_03023,2024-12-01,625,612,593,4,6307946,2,38,4,5,6,2,,False
ACC_03024,2024-01-01,641,623,615,4,62999,1,20,2,3,3,1,0.26,False
ACC_03024,2024-06-01,626,619,609,3,36757,1,17,2,3,5,0,0.17,False
ACC_03024,2024-12-01,579,563,548,3,53083,1,62,4,4,6,2,0.36,False
ACC_03025,2024-01-01,661,636,609,5,760432,0,1,1,3,3,1,,False
ACC_03025,2024-06-01,642,627,603,4,1030423,1,57,1,1,2,1,,False
ACC_03025,2024-12-01,597,572,556,4,623332,1,35,4,5,6,3,,False
ACC_03026,2024-01-01,765,767,774,3,790543,0,0,0,0,0,0,,False
ACC_03026,2024-06-01,773,773,783,1,246717,0,0,0,0,0,0,,False
ACC_03026,2024-12-01,788,796,804,2,615084,0,0,0,0,0,0,,False
ACC_03027,2024-01-01,747,744,741,1,7397033,0,0,0,0,0,0,,False
ACC_03027,2024-06-01,750,748,751,3,30679858,0,0,0,0,0,0,,False
ACC_03027,2024-12-01,754,763,759,1,8242671,0,0,0,0,0,0,,False
ACC_03028,2024-01-01,786,781,778,1,9052864,0,0,0,0,0,0,,False
ACC_03028,2024-06-01,796,803,800,1,6807535,0,0,0,0,0,0,,False
ACC_03028,2024-12-01,793,791,800,3,28647396,0,0,0,0,0,0,,False
ACC_03029,2024-01-01,702,700,703,3,12446257,0,0,0,0,0,0,,False
ACC_03029,2024-06-01,709,707,714,2,9146683,0,0,0,0,0,0,,False
ACC_03029,2024-12-01,637,615,602,4,17989316,3,87,2,3,4,2,,False
ACC_03030,2024-01-01,767,776,775,2,252073,0,0,0,0,0,0,,False
ACC_03030,2024-06-01,777,787,785,3,448893,0,0,0,0,0,0,,False
ACC_03030,2024-12-01,779,778,774,1,168740,0,0,0,0,0,0,,False
ACC_03031,2024-01-01,780,778,774,2,140897,0,0,0,0,0,0,0.15,False
ACC_03031,2024-06-01,786,783,783,1,64174,0,0,0,0,0,0,0.1,False
ACC_03031,2024-12-01,800,800,801,2,162182,0,0,0,0,0,0,0.31,False
ACC_03032,2024-01-01,697,706,704,1,319478,0,0,0,0,0,0,,False
ACC_03032,2024-06-01,706,716,717,3,853689,0,0,0,0,0,0,,False
ACC_03032,2024-12-01,674,655,650,3,803700,1,70,1,2,4,3,,False
ACC_03033,2024-01-01,707,709,715,2,995872,0,0,0,0,0,0,,False
ACC_03033,2024-06-01,720,722,722,1,378493,0,0,0,0,0,0,,False
ACC_03033,2024-12-01,684,676,650,4,1904310,1,57,3,3,5,2,,False
ACC_03034,2024-01-01,650,636,613,2,1715898,1,25,0,2,2,1,,False
ACC_03034,2024-06-01,636,629,622,3,2338683,1,20,0,2,4,0,,False
ACC_03034,2024-12-01,586,566,558,4,2174289,2,89,2,4,6,1,,False
ACC_03035,2024-01-01,639,625,602,4,538996,1,18,1,2,4,1,,False
ACC_03035,2024-06-01,619,611,582,3,510781,0,0,1,1,1,1,,False
ACC_03035,2024-12-01,575,557,542,4,648069,1,49,4,6,8,1,,False
ACC_03036,2024-01-01,701,703,699,1,156645,0,0,0,0,0,0,,False
ACC_03036,2024-06-01,716,717,727,2,288739,0,0,0,0,0,0,,False
ACC_03036,2024-12-01,675,663,657,2,406967,2,47,0,1,1,1,,False
ACC_03037,2024-01-01,713,718,716,1,77320,0,0,0,0,0,0,,False
ACC_03037,2024-06-01,725,733,729,3,194485,0,0,0,0,0,0,,False
ACC_03037,2024-12-01,681,672,661,3,191054,2,61,2,2,2,2,,False
ACC_03038,2024-01-01,681,689,688,2,3997634,0,0,0,0,0,0,,False
ACC_03038,2024-06-01,667,672,669,2,3596409,0,0,0,0,0,0,,False
ACC_03038,2024-12-01,620,615,595,3,5000853,1,45,1,3,5,3,,False
ACC_03039,2024-01-01,707,709,708,1,584356,0,0,0,0,0,0,,False
ACC_03039,2024-06-01,713,712,709,2,737045,0,0,0,0,0,0,,False
ACC_03039,2024-12-01,677,667,661,5,1701002,2,48,2,4,4,1,,False
ACC_03040,2024-01-01,664,655,632,2,491622,0,23,0,1,3,0,,False
ACC_03040,2024-06-01,650,643,634,5,1539159,3,45,2,4,4,3,,False
ACC_03040,2024-12-01,598,576,569,4,976809,3,84,2,3,5,2,,False
ACC_03041,2024-01-01,782,788,785,1,1896221,0,0,0,0,0,0,,False
ACC_03041,2024-06-01,787,797,796,1,1219966,0,0,0,0,0,0,,False
ACC_03041,2024-12-01,790,792,799,2,2918811,0,0,0,0,0,0,,False
ACC_03042,2024-01-01,688,696,704,3,20295,0,0,0,0,0,0,0.36,False
ACC_03042,2024-06-01,700,703,698,1,5539,0,0,0,0,0,0,0.34,False
ACC_03042,2024-12-01,671,655,631,2,18397,3,82,4,6,6,1,0.2,False
ACC_03043,2024-01-01,782,791,786,1,1517584,0,0,0,0,0,0,,False
ACC_03043,2024-06-01,797,806,815,1,1195090,0,0,0,0,0,0,,False
ACC_03043,2024-12-01,800,799,800,3,3892384,0,0,0,0,0,0,,False
ACC_03044,2024-01-01,757,767,767,1,365821,0,0,0,0,0,0,,False
ACC_03044,2024-06-01,771,774,772,2,649544,0,0,0,0,0,0,,False
ACC_03044,2024-12-01,780,775,771,3,1148651,0,0,0,0,0,0,,False
ACC_03045,2024-01-01,803,798,798,2,1083517,0,0,0,0,0,0,,False
ACC_03045,2024-06-01,805,801,802,2,1074316,0,0,0,0,0,0,,False
ACC_03045,2024-12-01,811,819,821,1,667513,0,0,0,0,0,0,,False
ACC_03046,2024-01-01,702,700,703,1,471813,0,0,0,0,0,0,,False
ACC_03046,2024-06-01,710,711,713,1,736589,0,0,0,0,0,0,,False
ACC_03046,2024-12-01,682,671,655,3,2182942,3,31,0,1,2,1,,False
ACC_03047,2024-01-01,782,789,790,1,7246492,0,0,0,0,0,0,,False
ACC_03047,2024-06-01,798,808,812,3,12331277,0,0,0,0,0,0,,False
ACC_03047,2024-12-01,799,794,802,2,10219465,0,0,0,0,0,0,,False
ACC_03048,2024-01-01,632,616,600,4,160767,0,14,0,0,2,1,0.13,False
ACC_03048,2024-06-01,620,601,586,4,141712,1,9,1,2,3,1,0.32,False
ACC_03048,2024-12-01,570,550,537,5,165974,2,60,4,4,4,2,0.36,False
ACC_03049,2024-01-01,636,628,616,4,348105,1,13,0,0,0,1,,False
ACC_03049,2024-06-01,611,592,577,2,254046,3,33,1,1,1,1,,False
ACC_03049,2024-12-01,575,569,562,4,529528,3,72,2,2,2,1,,False
ACC_03050,2024-01-01,663,654,636,4,4048329,1,12,2,4,5,0,,False
ACC_03050,2024-06-01,632,619,604,3,3490718,1,59,1,1,1,3,,False
ACC_03050,2024-12-01,602,584,562,5,5904236,1,71,3,4,4,3,,False
ACC_03051,2024-01-01,671,678,683,2,301696,0,0,0,0,0,0,,False
ACC_03051,2024-06-01,679,679,680,1,146619,0,0,0,0,0,0,,False
ACC_03051,2024-12-01,648,628,608,2,345420,3,59,0,2,3,1,,False
ACC_03052,2024-01-01,701,700,701,1,40059,0,0,0,0,0,0,0.23,False
ACC_03052,2024-06-01,713,720,726,1,35106,0,0,0,0,0,0,0.21,False
ACC_03052,2024-12-01,675,669,659,5,248285,1,63,1,2,2,2,0.27,False
ACC_03053,2024-01-01,782,778,774,2,2549923,0,0,0,0,0,0,,False
ACC_03053,2024-06-01,791,790,794,1,819016,0,0,0,0,0,0,,False
ACC_03053,2024-12-01,789,793,803,1,1157906,0,0,0,0,0,0,,False
ACC_03054,2024-01-01,749,744,740,3,171495,0,0,0,0,0,0,0.25,False
ACC_03054,2024-06-01,764,765,771,2,126621,0,0,0,0,0,0,0.37,False
ACC_03054,2024-12-01,761,758,754,1,60941,0,0,0,0,0,0,0.28,False
ACC_03055,2024-01-01,634,619,613,2,1144894,1,23,2,4,5,0,,False
ACC_03055,2024-06-01,625,607,600,4,1711489,1,16,0,1,2,0,,False
ACC_03055,2024-12-01,566,551,540,5,2511741,3,74,4,6,8,1,,True
ACC_03056,2024-01-01,759,764,769,2,934919,0,0,0,0,0,0,,False
ACC_03056,2024-06-01,768,775,785,3,1108408,0,0,0,0,0,0,,False
ACC_03056,2024-12-01,771,768,768,2,569133,0,0,0,0,0,0,,False
ACC_03057,2024-01-01,771,769,764,1,2264866,0,0,0,0,0,0,,False
ACC_03057,2024-06-01,785,790,790,2,6237315,0,0,0,0,0,0,,False
ACC_03057,2024-12-01,784,790,787,1,1896702,0,0,0,0,0,0,,False
ACC_03058,2024-01-01,758,753,759,1,326257,0,0,0,0,0,0,,False
ACC_03058,2024-06-01,761,770,778,2,526482,0,0,0,0,0,0,,False
ACC_03058,2024-12-01,773,772,779,3,878550,0,0,0,0,0,0,,False
ACC_03059,2024-01-01,778,782,789,3,27171,0,0,0,0,0,0,0.27,False
ACC_03059,2024-06-01,789,793,801,1,9675,0,0,0,0,0,0,0.12,False
ACC_03059,2024-12-01,793,803,812,3,19249,0,0,0,0,0,0,0.4,False
ACC_03060,2024-01-01,682,684,679,1,524260,0,0,0,0,0,0,,False
ACC_03060,2024-06-01,672,667,666,3,1774839,0,0,0,0,0,0,,False
